Threshold (u),Shape,Scale,Loc,KS_p,AD_p,Num_Exceedances,xi_std,sigma_std,xi_mean,sigma_mean,xi_rel,sigma_rel,stable,Fallback,FallbackReason,Stock,Tail
-1.0566193934954993,0.16031256933548085,0.4294260394789957,0,0.9862078969001025,0.97,137,0.02005646520297482,0.013403046647231612,0.14335464286467192,0.4423323479312801,0.13990801695085756,0.030300850496028788,True,False,,SBIN.NS,lower
0.668034784390605,0.23183197852488246,0.4543286650871311,0,0.7026564892429743,0.6433333333333333,188,0.0037178866781044768,0.004941709986122229,0.22828604667129385,0.4567105306596327,0.016286087430463676,0.010820223196479888,True,False,,INFY.NS,upper
-0.6720941549116585,0.3004893042717025,0.48158770833705905,0,0.3264634468462876,0.23333333333333334,188,0.014860762034382097,0.010445383912861308,0.2987394837364959,0.48218047252607926,0.04974488591551969,0.021662809448734496,True,False,,INFY.NS,lower
0.8869785812798062,0.043309366193030475,0.5782496711933451,0,0.8919171383457953,0.99,164,0.0070647031689026535,0.0071183376093364005,0.03716385554064692,0.584988792241543,0.19009602650660318,0.012168331397217454,True,False,,SBIN.NS,upper
-1.0260723813685746,0.1474299647233926,0.44696078268479716,0,0.9566623156006809,0.98,144,0.0255216022320144,0.018464286367096204,0.1369326180780204,0.45514542135789715,0.18638072306238732,0.040567882472222545,True,False,,SBIN.NS,lower
0.6758182663240868,0.22702072945886723,0.46566807757731093,0,0.6598346934689723,0.5266666666666666,188,0.005255908585908009,0.007489267087755533,0.22510695005287062,0.4665386597977936,0.02334849435429966,0.016052832428663455,True,False,,INFY.NS,upper
-0.6796373241311484,0.2715224656932971,0.4956689356341822,0,0.3924792141420693,0.20333333333333334,188,0.01747722858812385,0.014016878397222656,0.27227919710364873,0.4939889040030017,0.0641886274535491,0.02837488453665477,True,False,,INFY.NS,lower
0.8737540955167725,0.03833577530580731,0.5788603432055779,0,0.5811086591712682,0.9666666666666667,168,0.005938388189712852,0.006216244453890411,0.03139722914355559,0.5865714397258569,0.18913727294814486,0.010597591234274471,True,False,,SBIN.NS,upper
-1.0209231430528931,0.10980884177656536,0.4750556290331609,0,0.9196314272263735,0.98,144,0.011041277837714166,0.008951573011950199,0.11231716920932953,0.47212485910182256,0.09830444385659065,0.018960181082982995,True,False,,SBIN.NS,lower
0.6716374183450304,0.22218805459198604,0.46981909246761666,0,0.6730361947778495,0.6066666666666667,188,0.003025191862102128,0.005614684493567338,0.22188918014521564,0.4690805269468314,0.013633795590142484,0.011969553309784291,True,False,,INFY.NS,upper
-0.6808909631583826,0.2746168256042652,0.4925342240299771,0,0.4387028414608932,0.2966666666666667,188,0.017298773903679805,0.01310015479362239,0.27677237763788226,0.48933391633089274,0.06250180536908478,0.02677140105908767,True,False,,INFY.NS,lower
0.851230599019481,0.05589461938987842,0.5696639437542592,0,0.7661068982244672,0.97,172,0.00780535999387036,0.007705784252768499,0.052212245410688335,0.5733670439853267,0.14949287159643615,0.01343953092387778,True,False,,SBIN.NS,upper
